file,line,category,phrase,classification,severity,action,context
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,126,clinical_or_regulatory,clinically approved,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- `E1`, structural protocol validity. - `E2-PD`, patient-dependent operational claim. - `E2-PI`, patient-independent narrow operational claim. - `E3`, external or multisite generalization claim. - `E4`, prospective clinical-grade evidence claim.  EpiBench-certified does not mean clinically approved. It means that an evidence package has been evaluated under public, versioned, reproducible rules and assigned a bounded claim."
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,167,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- temporal leakage; - split noncompliance; - unaudited labels; - device missingness; - absent hardware measurements.  These sentinels are not merely logged. They mechanically affect claims and badges. For example, patient leakage blocks `E2+`; absent hardware measurement forbids real-time, on-device, or edge-ready wording; post-event alarms block early-warning claims when counted as successes."
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,167,edge_or_realtime,on-device,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- temporal leakage; - split noncompliance; - unaudited labels; - device missingness; - absent hardware measurements.  These sentinels are not merely logged. They mechanically affect claims and badges. For example, patient leakage blocks `E2+`; absent hardware measurement forbids real-time, on-device, or edge-ready wording; post-event alarms block early-warning claims when counted as successes."
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,167,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"- temporal leakage; - split noncompliance; - unaudited labels; - device missingness; - absent hardware measurements.  These sentinels are not merely logged. They mechanically affect claims and badges. For example, patient leakage blocks `E2+`; absent hardware measurement forbids real-time, on-device, or edge-ready wording; post-event alarms block early-warning claims when counted as successes."
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,174,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,"### Reference implementation  We implemented EpiBench as a versioned, machine-readable standard. The reference package includes:  - a normative YAML specification; - JSON Schemas for dataset cards, split manifests, failure traces, result bundles, claim eligibility reports, and SOTA registry; - a command-line interface for validation, scoring, certification, and report rendering;"
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,186,sota_or_leaderboard,sota,requires_review,moderate,Review wording; add evidence boundary or remove unsupported claim.,```text epibench validate-dataset-card epibench validate-split epibench validate-result-bundle epibench validate-failure-trace epibench validate-sota-registry epibench score
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,218,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,All demonstration artefacts were validated against EpiBench v1.0-draft schemas:  - Dataset Evidence Card; - Split Manifest; - Failure Trace; - Result Bundle; - SOTA Registry.
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,290,scope_or_generality,generalizable,bounded,bounded,No action if context remains explicitly anti-overclaim.,"The framework changes the unit of comparison. A model is not compared by sensitivity alone. A result is compared by its evidence package, including dataset tier, split policy, label audit, failures, metrics, score, and final claim.  This approach has several consequences.  First, EpiBench makes negative evidence publishable. A model that fails on certain patients, crashes on segments, produces late alarms, or exceeds false alarm budgets does not disappear from the table. These failures constrain interpretation.  Second, EpiBench prevents patient-dependent results from being narrated as generalizable. The `E2-PD` and `E2-PI` distinction is deliberately explicit because patient-dependent seizure AI can be clinically and technically useful, but it does not prove new-patient generalization."
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,294,edge_or_realtime,real-time,bounded,bounded,No action if context remains explicitly anti-overclaim.,"First, EpiBench makes negative evidence publishable. A model that fails on certain patients, crashes on segments, produces late alarms, or exceeds false alarm budgets does not disappear from the table. These failures constrain interpretation.  Second, EpiBench prevents patient-dependent results from being narrated as generalizable. The `E2-PD` and `E2-PI` distinction is deliberately explicit because patient-dependent seizure AI can be clinically and technically useful, but it does not prove new-patient generalization.  Third, EpiBench separates detection, early warning, and forecasting. This is essential because a useful detector, a useful warning system, and a calibrated risk forecaster answer different scientific and clinical questions.  Fourth, EpiBench integrates embedded viability into evidence. A system cannot be called real-time or edge-ready without measured hardware evidence. This is important for IoT seizure monitoring, where latency, memory, energy, connectivity, and wearability are not peripheral details."
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,294,edge_or_realtime,edge-ready,bounded,bounded,No action if context remains explicitly anti-overclaim.,"First, EpiBench makes negative evidence publishable. A model that fails on certain patients, crashes on segments, produces late alarms, or exceeds false alarm budgets does not disappear from the table. These failures constrain interpretation.  Second, EpiBench prevents patient-dependent results from being narrated as generalizable. The `E2-PD` and `E2-PI` distinction is deliberately explicit because patient-dependent seizure AI can be clinically and technically useful, but it does not prove new-patient generalization.  Third, EpiBench separates detection, early warning, and forecasting. This is essential because a useful detector, a useful warning system, and a calibrated risk forecaster answer different scientific and clinical questions.  Fourth, EpiBench integrates embedded viability into evidence. A system cannot be called real-time or edge-ready without measured hardware evidence. This is important for IoT seizure monitoring, where latency, memory, energy, connectivity, and wearability are not peripheral details."
docs/paper/EPIBENCH_NPJ_DIGITAL_MEDICINE_DRAFT.md,405,clinical_or_regulatory,clinical approval,bounded,bounded,No action if context remains explicitly anti-overclaim.,"## Code availability  The reference implementation is contained in the repository under `src/epibench`, with command-line access through `scripts/epibench.py` and the planned `epibench` console script. A public release should archive the code, schemas, normative YAML, example bundles, reports, and tests with a DOI before submission.  ## Ethics statement  This methodological draft does not introduce new human-subject data collection. Any future application to clinical datasets must follow the relevant dataset licenses, institutional review policies, de-identification requirements, and ethics approvals. EpiBench certification must not be presented as clinical approval."
docs/paper/EPIBENCH_REVIEWER_ATTACK_DEFENSE_MATRIX.md,23,sota_or_leaderboard,sota,bounded,bounded,No action if context remains explicitly anti-overclaim.,"## Attack Matrix  | Reviewer attack | Severity | Current defense | Missing evidence | Required fix | | --- | --- | --- | --- | --- | | This is not a clinical validation study | High | Explicit certification boundary | Stronger wording in abstract/cover letter | State that EpiBench certifies evidence packages, not clinical safety | | This is just another benchmark | High | Claim gates and failure traces | Stronger comparison to existing benchmarks | Add table: metric benchmark vs evidence certification | | You reinvent SzCORE | High | SOTA registry says MAP and executable import exists | Replace demo export with official tool output | Add real Track D compatibility example from official output | | MTS/DSI are subjective | High | Rubrics exist and inter-reviewer report generator exists | True independent clinical review missing | Run real two-reviewer card scoring |"
docs/paper/EPIBENCH_REVIEWER_ATTACK_DEFENSE_MATRIX.md,27,clinical_or_regulatory,clinical approval,bounded,bounded,No action if context remains explicitly anti-overclaim.,"| This is not a clinical validation study | High | Explicit certification boundary | Stronger wording in abstract/cover letter | State that EpiBench certifies evidence packages, not clinical safety | | This is just another benchmark | High | Claim gates and failure traces | Stronger comparison to existing benchmarks | Add table: metric benchmark vs evidence certification | | You reinvent SzCORE | High | SOTA registry says MAP and executable import exists | Replace demo export with official tool output | Add real Track D compatibility example from official output | | MTS/DSI are subjective | High | Rubrics exist and inter-reviewer report generator exists | True independent clinical review missing | Run real two-reviewer card scoring | | Demonstration examples are synthetic | High | Labeled as protocol demos | Real datasets missing | Add TUSZ/CHB-MIT and SeizeIT2 packages | | Epi-Score weights are arbitrary | Medium | YAML preregistration | Sensitivity analysis missing | Add weight perturbation supplement | | Claims may be misused as clinical approval | High | Strong anti-overclaim language | Badge wording may still be risky | Use ""scientific claim eligibility"" consistently | | Patient-dependent claim is still ambiguous | Medium | E2-PD/E2-PI split | More examples needed | Add one E2-PD test case |"
docs/paper/EPIBENCH_REVIEWER_ATTACK_DEFENSE_MATRIX.md,57,clinical_or_regulatory,clinical approval,bounded,bounded,No action if context remains explicitly anti-overclaim.,"### Question 2  How do you prevent EpiBench certification from being misread as medical certification?  Answer:  The certification boundary is explicit in the specification, YAML, reports, and manuscript. Certification refers only to scientific evidence-package validity under EpiBench v1.0. It excludes clinical approval, device safety, regulatory clearance, and deployment readiness."
